0.010000	 0.505000
0.020000	 0.509951
0.030000	 0.514855
0.040000	 0.519716
0.050000	 0.524535
0.060000	 0.529314
0.070000	 0.534057
0.080000	 0.538766
0.090000	 0.543442
0.100000	 0.548089
0.110000	 0.552708
0.120000	 0.557302
0.130000	 0.561873
0.140000	 0.566423
0.150000	 0.570955
0.160000	 0.575470
0.170000	 0.579971
0.180000	 0.584461
0.190000	 0.588940
0.200000	 0.593412
0.210000	 0.597878
0.220000	 0.602340
0.230000	 0.606800
0.240000	 0.611261
0.250000	 0.615725
0.260000	 0.620193
0.270000	 0.624667
0.280000	 0.629149
0.290000	 0.633641
0.300000	 0.638146
0.310000	 0.642665
0.320000	 0.647199
0.330000	 0.651751
0.340000	 0.656322
0.350000	 0.660915
0.360000	 0.665531
0.370000	 0.670172
0.380000	 0.674839
0.390000	 0.679535
0.400000	 0.684260
0.410000	 0.689018
0.420000	 0.693809
0.430000	 0.698634
0.440000	 0.703497
0.450000	 0.708398
0.460000	 0.713339
0.470000	 0.718322
0.480000	 0.723348
0.490000	 0.728418
0.500000	 0.733535
0.510000	 0.738700
0.520000	 0.743914
0.530000	 0.749178
0.540000	 0.754496
0.550000	 0.759867
0.560000	 0.765293
0.570000	 0.770776
0.580000	 0.776317
0.590000	 0.781918
0.600000	 0.787580
0.610000	 0.793304
0.620000	 0.799092
0.630000	 0.804945
0.640000	 0.810865
0.650000	 0.816852
0.660000	 0.822909
0.670000	 0.829035
0.680000	 0.835234
0.690000	 0.841506
0.700000	 0.847852
0.710000	 0.854273
0.720000	 0.860771
0.730000	 0.867348
0.740000	 0.874003
0.750000	 0.880739
0.760000	 0.887557
0.770000	 0.894457
0.780000	 0.901442
0.790000	 0.908511
0.800000	 0.915667
0.810000	 0.922911
0.820000	 0.930242
0.830000	 0.937664
0.840000	 0.945176
0.850000	 0.952781
0.860000	 0.960478
0.870000	 0.968269
0.880000	 0.976155
0.890000	 0.984138
0.900000	 0.992217
0.910000	 1.000395
0.920000	 1.008672
0.930000	 1.017050
0.940000	 1.025528
0.950000	 1.034109
0.960000	 1.042793
0.970000	 1.051581
0.980000	 1.060474
0.990000	 1.069473
1.000000	 1.078579
1.010000	 1.087794
1.020000	 1.097117
1.030000	 1.106550
1.040000	 1.116093
1.050000	 1.125748
1.060000	 1.135516
1.070000	 1.145397
1.080000	 1.155392
1.090000	 1.165502
1.100000	 1.175728
1.110000	 1.186070
1.120000	 1.196531
1.130000	 1.207109
1.140000	 1.217807
1.150000	 1.228625
1.160000	 1.239564
1.170000	 1.250624
1.180000	 1.261807
1.190000	 1.273113
1.200000	 1.284543
1.210000	 1.296097
1.220000	 1.307777
1.230000	 1.319584
1.240000	 1.331517
1.250000	 1.343578
1.260000	 1.355767
1.270000	 1.368085
1.280000	 1.380533
1.290000	 1.393112
1.300000	 1.405822
1.310000	 1.418664
1.320000	 1.431638
1.330000	 1.444746
1.340000	 1.457987
1.350000	 1.471363
1.360000	 1.484875
1.370000	 1.498522
1.380000	 1.512306
1.390000	 1.526227
1.400000	 1.540285
1.410000	 1.554483
1.420000	 1.568819
1.430000	 1.583295
1.440000	 1.597911
1.450000	 1.612667
1.460000	 1.627566
1.470000	 1.642606
1.480000	 1.657789
1.490000	 1.673115
1.500000	 1.688585
1.510000	 1.704199
1.520000	 1.719958
1.530000	 1.735863
1.540000	 1.751913
1.550000	 1.768110
1.560000	 1.784454
1.570000	 1.800945
1.580000	 1.817585
1.590000	 1.834373
1.600000	 1.851310
1.610000	 1.868397
1.620000	 1.885634
1.630000	 1.903022
1.640000	 1.920561
1.650000	 1.938251
1.660000	 1.956093
1.670000	 1.974089
1.680000	 1.992237
1.690000	 2.010538
1.700000	 2.028994
1.710000	 2.047604
1.720000	 2.066369
1.730000	 2.085289
1.740000	 2.104365
1.750000	 2.123598
1.760000	 2.142987
1.770000	 2.162533
1.780000	 2.182237
1.790000	 2.202098
1.800000	 2.222118
1.810000	 2.242297
1.820000	 2.262635
1.830000	 2.283133
1.840000	 2.303790
1.850000	 2.324608
1.860000	 2.345587
1.870000	 2.366727
1.880000	 2.388029
1.890000	 2.409493
1.900000	 2.431119
1.910000	 2.452908
1.920000	 2.474860
1.930000	 2.496975
1.940000	 2.519254
1.950000	 2.541698
1.960000	 2.564306
1.970000	 2.587079
1.980000	 2.610017
1.990000	 2.633121
