0.020000	 0.510000
0.040000	 0.519808
0.060000	 0.529444
0.080000	 0.538927
0.100000	 0.548276
0.120000	 0.557511
0.140000	 0.566649
0.160000	 0.575708
0.180000	 0.584706
0.200000	 0.593659
0.220000	 0.602586
0.240000	 0.611503
0.260000	 0.620424
0.280000	 0.629368
0.300000	 0.638349
0.320000	 0.647382
0.340000	 0.656482
0.360000	 0.665664
0.380000	 0.674943
0.400000	 0.684332
0.420000	 0.693846
0.440000	 0.703497
0.460000	 0.713299
0.480000	 0.723265
0.500000	 0.733407
0.520000	 0.743739
0.540000	 0.754273
0.560000	 0.765019
0.580000	 0.775991
0.600000	 0.787199
0.620000	 0.798655
0.640000	 0.810370
0.660000	 0.822354
0.680000	 0.834619
0.700000	 0.847175
0.720000	 0.860031
0.740000	 0.873199
0.760000	 0.886687
0.780000	 0.900505
0.800000	 0.914663
0.820000	 0.929170
0.840000	 0.944034
0.860000	 0.959266
0.880000	 0.974872
0.900000	 0.990863
0.920000	 1.007246
0.940000	 1.024029
0.960000	 1.041220
0.980000	 1.058828
1.000000	 1.076859
1.020000	 1.095322
1.040000	 1.114224
1.060000	 1.133571
1.080000	 1.153372
1.100000	 1.173632
1.120000	 1.194360
1.140000	 1.215560
1.160000	 1.237241
1.180000	 1.259408
1.200000	 1.282068
1.220000	 1.305227
1.240000	 1.328890
1.260000	 1.353064
1.280000	 1.377755
1.300000	 1.402968
1.320000	 1.428709
1.340000	 1.454983
1.360000	 1.481795
1.380000	 1.509151
1.400000	 1.537056
1.420000	 1.565515
1.440000	 1.594533
1.460000	 1.624114
1.480000	 1.654264
1.500000	 1.684986
1.520000	 1.716287
1.540000	 1.748169
1.560000	 1.780638
1.580000	 1.813697
1.600000	 1.847351
1.620000	 1.881604
1.640000	 1.916460
1.660000	 1.951923
1.680000	 1.987996
1.700000	 2.024684
1.720000	 2.061991
1.740000	 2.099919
1.760000	 2.138472
1.780000	 2.177655
1.800000	 2.217470
1.820000	 2.257920
1.840000	 2.299010
1.860000	 2.340742
1.880000	 2.383119
1.900000	 2.426145
1.920000	 2.469822
1.940000	 2.514153
1.960000	 2.559142
1.980000	 2.604791
