0.005000	 0.502500
0.010000	 0.504988
0.015000	 0.507463
0.020000	 0.509927
0.025000	 0.512379
0.030000	 0.514821
0.035000	 0.517251
0.040000	 0.519671
0.045000	 0.522081
0.050000	 0.524480
0.055000	 0.526870
0.060000	 0.529251
0.065000	 0.531623
0.070000	 0.533986
0.075000	 0.536340
0.080000	 0.538687
0.085000	 0.541025
0.090000	 0.543356
0.095000	 0.545680
0.100000	 0.547997
0.105000	 0.550307
0.110000	 0.552610
0.115000	 0.554908
0.120000	 0.557199
0.125000	 0.559485
0.130000	 0.561766
0.135000	 0.564042
0.140000	 0.566313
0.145000	 0.568579
0.150000	 0.570841
0.155000	 0.573100
0.160000	 0.575354
0.165000	 0.577606
0.170000	 0.579854
0.175000	 0.582099
0.180000	 0.584342
0.185000	 0.586582
0.190000	 0.588820
0.195000	 0.591056
0.200000	 0.593291
0.205000	 0.595525
0.210000	 0.597757
0.215000	 0.599989
0.220000	 0.602220
0.225000	 0.604451
0.230000	 0.606682
0.235000	 0.608913
0.240000	 0.611145
0.245000	 0.613377
0.250000	 0.615610
0.255000	 0.617845
0.260000	 0.620081
0.265000	 0.622318
0.270000	 0.624558
0.275000	 0.626799
0.280000	 0.629043
0.285000	 0.631290
0.290000	 0.633540
0.295000	 0.635793
0.300000	 0.638049
0.305000	 0.640309
0.310000	 0.642572
0.315000	 0.644840
0.320000	 0.647112
0.325000	 0.649388
0.330000	 0.651669
0.335000	 0.653956
0.340000	 0.656247
0.345000	 0.658544
0.350000	 0.660846
0.355000	 0.663154
0.360000	 0.665469
0.365000	 0.667789
0.370000	 0.670117
0.375000	 0.672450
0.380000	 0.674791
0.385000	 0.677139
0.390000	 0.679495
0.395000	 0.681858
0.400000	 0.684229
0.405000	 0.686608
0.410000	 0.688995
0.415000	 0.691390
0.420000	 0.693794
0.425000	 0.696207
0.430000	 0.698629
0.435000	 0.701061
0.440000	 0.703502
0.445000	 0.705952
0.450000	 0.708412
0.455000	 0.710883
0.460000	 0.713364
0.465000	 0.715855
0.470000	 0.718357
0.475000	 0.720869
0.480000	 0.723393
0.485000	 0.725928
0.490000	 0.728475
0.495000	 0.731033
0.500000	 0.733603
0.505000	 0.736185
0.510000	 0.738779
0.515000	 0.741386
0.520000	 0.744005
0.525000	 0.746637
0.530000	 0.749282
0.535000	 0.751940
0.540000	 0.754611
0.545000	 0.757296
0.550000	 0.759995
0.555000	 0.762707
0.560000	 0.765434
0.565000	 0.768175
0.570000	 0.770930
0.575000	 0.773700
0.580000	 0.776484
0.585000	 0.779284
0.590000	 0.782099
0.595000	 0.784929
0.600000	 0.787774
0.605000	 0.790635
0.610000	 0.793512
0.615000	 0.796405
0.620000	 0.799314
0.625000	 0.802240
0.630000	 0.805182
0.635000	 0.808140
0.640000	 0.811116
0.645000	 0.814108
